UnitPrice,ShippingCost,Discount,Description,Year,Quarter,Month,DateofWeek,Hour,Country,PaymentMethod,Category,ShipmentProvider,WarehouseLocation,Quantity
6.88,23.49,0.38,Headphones,2020,Q1,Jan,Thu,21,Sweden,Bank Transfer,Stationery,DHL,Rome,75.16735281078981
76.01,19.94,0.23,USB Cable,2021,Q3,Sep,Thu,8,Italy,paypall,Stationery,Royal Mail,Amsterdam,72.56963916950559
79.47,16.93,0.43,Backpack,2020,Q2,May,Tue,2,Italy,Credit Card,Stationery,DHL,Rome,73.18780307515935
2.68,10.54,0.25,Wall Clock,2020,Q4,Nov,Sun,6,Italy,Credit Card,Stationery,UPS,Rome,74.59885423686016
16.35,5.84,0.38,T-shirt,2022,Q3,Aug,Tue,0,Netherlands,Bank Transfer,Furniture,UPS,Berlin,73.12449098130188
71.65,7.96,0.5,Headphones,2022,Q3,Jul,Wed,14,United States,Bank Transfer,Apparel,FedEx,Paris,73.70785633175979
12.95,25.97,0.25,Headphones,2021,Q4,Nov,Sat,21,Portugal,Bank Transfer,Furniture,UPS,Amsterdam,72.97940450610575
67.02,16.54,0.25,Blue Pen,2022,Q2,May,Sat,0,United Kingdom,paypall,Accessories,FedEx,Paris,74.44196923623852
4.54,10.7,0.15,Blue Pen,2021,Q2,May,Thu,20,Italy,Credit Card,Furniture,DHL,Amsterdam,72.67958842999766
43.1,11.04,0.22,Office Chair,2022,Q2,Jun,Sat,22,Australia,Credit Card,Accessories,FedEx,London,74.46573389760158
97.67,29.58,0.35,T-shirt,2021,Q4,Oct,Wed,18,United States,Bank Transfer,Accessories,Royal Mail,Berlin,74.20575603488359
69.31,24.3,0.04,T-shirt,2022,Q1,Feb,Sun,14,United Kingdom,paypall,Accessories,DHL,Rome,73.6346558933937
36.37,28.36,0.29,Wall Clock,2020,Q3,Jul,Fri,16,Germany,Bank Transfer,Stationery,Royal Mail,Rome,74.65145686721395
56.88,24.47,0.28,Blue Pen,2022,Q2,Apr,Tue,11,Australia,Credit Card,Furniture,DHL,Rome,73.49122715493493
61.05,24.84,0.07,Notebook,2022,Q2,Jun,Tue,15,Portugal,paypall,Stationery,FedEx,Amsterdam,74.18964735379109
76.8,13.7,0.11,Notebook,2020,Q4,Dec,Tue,0,Australia,Credit Card,Furniture,DHL,Paris,72.32523308370484
78.49,7.51,0.47,Blue Pen,2022,Q1,Feb,Sun,16,Belgium,Credit Card,Electronics,FedEx,Amsterdam,62.12807498718419
83.51,5.73,0.12,T-shirt,2020,Q4,Dec,Thu,17,Australia,Credit Card,Accessories,Royal Mail,London,72.95076389637693
66.75,6.62,0.42,Headphones,2022,Q4,Dec,Sun,13,Portugal,Bank Transfer,Furniture,UPS,Amsterdam,72.98513272710072
47.39,10.46,0.37,Wall Clock,2021,Q3,Aug,Mon,18,United Kingdom,Credit Card,Furniture,DHL,Rome,74.3610231146514
92.41,19.35,0.13,Wall Clock,2021,Q1,Feb,Thu,23,Netherlands,paypall,Electronics,UPS,Rome,73.89797883886318
94.63,12.1,0.23,Backpack,2022,Q1,Mar,Thu,20,Portugal,paypall,Stationery,FedEx,Amsterdam,54.11144152346607
25.77,10.2,0.11,Notebook,2022,Q2,Apr,Sun,11,Germany,paypall,Furniture,Royal Mail,Paris,75.16381305141698
3.25,6.98,0.48,T-shirt,2020,Q2,Apr,Wed,6,United Kingdom,Credit Card,Apparel,UPS,London,73.11514501951096
53.28,22.47,0.41,Wall Clock,2022,Q4,Dec,Fri,5,Australia,Credit Card,Electronics,Royal Mail,Berlin,70.20760378222164
4.35,8.37,0.16,Notebook,2022,Q1,Jan,Fri,9,Germany,Bank Transfer,Accessories,FedEx,Rome,73.06295217758426
40.05,28.32,0.39,Notebook,2020,Q1,Feb,Wed,11,Australia,Bank Transfer,Apparel,DHL,Rome,73.91142659837438
10.84,28.34,0.36,Wall Clock,2021,Q3,Jul,Wed,13,Portugal,Credit Card,Accessories,UPS,Rome,73.77279837991898
30.29,21.16,0.01,White Mug,2020,Q2,May,Fri,19,Netherlands,Credit Card,Stationery,FedEx,Paris,74.47107705542211
49.19,22.55,0.37,T-shirt,2021,Q3,Sep,Wed,9,Australia,Bank Transfer,Accessories,Royal Mail,London,74.09722443089646
62.29,25.26,0.25,Wall Clock,2022,Q4,Dec,Tue,15,Netherlands,Credit Card,Accessories,FedEx,Berlin,73.53780663271519
37.57,15.93,0.26,Office Chair,2022,Q3,Aug,Sun,9,United Kingdom,Bank Transfer,Apparel,UPS,Rome,73.7271112534163
25.8,11.84,0.35,Wall Clock,2020,Q1,Mar,Mon,18,Sweden,Credit Card,Stationery,DHL,Paris,74.47728875551056
59.55,26.74,0.29,T-shirt,2022,Q2,Apr,Tue,16,United States,paypall,Apparel,Royal Mail,Rome,73.78756354299942
18.95,16.63,0.45,USB Cable,2021,Q4,Oct,Fri,10,Portugal,Credit Card,Electronics,DHL,Rome,72.65669263034306
81.98,22.24,0.04,Wireless Mouse,2020,Q4,Nov,Mon,6,Netherlands,Bank Transfer,Accessories,UPS,Paris,73.78796838551675
82.24,16.64,0.24,White Mug,2022,Q1,Feb,Wed,21,Portugal,Bank Transfer,Stationery,UPS,Berlin,74.66408572774911
12.65,28.04,0.24,USB Cable,2022,Q3,Aug,Fri,5,France,Credit Card,Furniture,DHL,Paris,73.64060651170831
88.36,8.17,0.02,Desk Lamp,2022,Q2,Jun,Thu,16,Sweden,Bank Transfer,Furniture,Royal Mail,London,74.09031384502346
45.09,26.13,0.05,Headphones,2022,Q2,May,Fri,4,Belgium,Bank Transfer,Electronics,Royal Mail,Paris,72.1104413271292
74.07,28.05,0.47,Notebook,2020,Q3,Aug,Sat,22,Netherlands,Credit Card,Electronics,Royal Mail,Rome,73.70993624761913
2.37,25.07,0.29,USB Cable,2021,Q2,Apr,Sat,23,Germany,Bank Transfer,Furniture,DHL,Berlin,73.77037607451601
83.16,8.25,0.42,White Mug,2022,Q2,May,Thu,15,United Kingdom,paypall,Accessories,Royal Mail,London,73.02383148303569
51.6,16.33,0.41,Office Chair,2021,Q4,Dec,Thu,5,Germany,Bank Transfer,Furniture,DHL,London,73.19489655025168
3.01,19.05,0.5,Desk Lamp,2021,Q1,Mar,Wed,9,United States,paypall,Accessories,DHL,Rome,73.60041637626527
32.33,6.82,0.01,Desk Lamp,2020,Q1,Feb,Wed,16,Spain,Bank Transfer,Stationery,DHL,Amsterdam,72.62240710774051
64.29,6.74,0.24,T-shirt,2021,Q3,Aug,Fri,6,Italy,Credit Card,Electronics,FedEx,Paris,74.03881343022577
72.04,21.95,0.39,White Mug,2020,Q2,Apr,Thu,3,Italy,Credit Card,Stationery,DHL,Rome,73.8175220017831
38.42,18.17,0.24,Headphones,2022,Q1,Feb,Tue,9,Australia,Credit Card,Accessories,DHL,Rome,73.51162229167096
37.11,13.23,0.39,Desk Lamp,2021,Q2,May,Fri,12,United States,Bank Transfer,Accessories,FedEx,Paris,74.28685037521686
26.06,19.83,0.23,Office Chair,2020,Q4,Dec,Thu,19,Norway,Bank Transfer,Stationery,Royal Mail,Berlin,73.70927463777541
54.39,10.33,0.22,Headphones,2020,Q2,May,Sat,9,United Kingdom,Credit Card,Electronics,DHL,Berlin,73.10333782997796
26.79,29.98,0.08,Desk Lamp,2022,Q4,Oct,Sun,12,Portugal,paypall,Electronics,UPS,London,73.4662321131658
38.17,9.73,0.1,T-shirt,2021,Q3,Jul,Mon,5,Germany,Bank Transfer,Furniture,UPS,London,74.2621699855928
41.97,13.34,0.42,Desk Lamp,2022,Q1,Feb,Mon,2,Portugal,Bank Transfer,Furniture,FedEx,Paris,74.08948193768431
62.31,25.72,0.33,T-shirt,2022,Q4,Nov,Mon,13,Australia,paypall,Furniture,DHL,Rome,73.99341111019706
52.57,18.19,0.32,USB Cable,2020,Q1,Feb,Tue,20,Netherlands,paypall,Stationery,Royal Mail,Paris,74.22851325411345
28.73,22.68,0.03,USB Cable,2021,Q1,Feb,Sat,0,Portugal,paypall,Electronics,FedEx,Amsterdam,74.45371539128162
45.27,21.24,0.04,Headphones,2020,Q3,Aug,Fri,23,Italy,Bank Transfer,Furniture,UPS,London,74.32502351672252
78.19,6.46,0.0,Wall Clock,2020,Q1,Jan,Wed,6,United Kingdom,Credit Card,Electronics,DHL,Paris,71.71726132863854
76.97,20.24,0.26,Blue Pen,2021,Q4,Dec,Tue,19,Norway,Bank Transfer,Accessories,DHL,Rome,72.65110562742022
54.82,22.64,0.17,Blue Pen,2020,Q4,Oct,Fri,9,Australia,Bank Transfer,Accessories,UPS,London,73.02815892551925
71.3,18.81,0.0,Desk Lamp,2021,Q4,Nov,Tue,11,Netherlands,Credit Card,Furniture,DHL,London,74.80304435483967
25.84,13.96,0.15,T-shirt,2020,Q3,Sep,Sat,19,Spain,Credit Card,Stationery,FedEx,Berlin,74.33641011002686
4.74,18.08,0.19,Backpack,2020,Q2,Apr,Sun,9,United Kingdom,Bank Transfer,Electronics,Royal Mail,Berlin,74.59679830113828
54.79,18.46,0.22,Notebook,2020,Q2,Jun,Wed,20,Germany,Bank Transfer,Apparel,FedEx,Paris,74.33608118966092
28.81,8.79,0.24,Blue Pen,2021,Q4,Nov,Thu,1,Germany,Bank Transfer,Furniture,FedEx,Berlin,74.4358607935608
14.31,13.87,0.04,Wall Clock,2021,Q1,Feb,Mon,5,Italy,Credit Card,Accessories,FedEx,London,74.23925631364686
20.12,8.52,0.39,White Mug,2020,Q3,Sep,Sat,18,Germany,Credit Card,Furniture,FedEx,London,73.72614811046574
90.34,28.27,0.15,USB Cable,2022,Q4,Dec,Wed,12,Norway,Bank Transfer,Electronics,Royal Mail,Rome,73.31003370085632
28.19,26.5,0.25,Notebook,2022,Q4,Dec,Thu,16,Spain,paypall,Accessories,DHL,London,73.51758547906563
67.34,18.4,0.33,White Mug,2022,Q4,Dec,Fri,7,Australia,Bank Transfer,Electronics,FedEx,London,73.30658857144334
58.61,10.06,0.37,White Mug,2021,Q3,Sep,Mon,8,United Kingdom,Credit Card,Apparel,DHL,Rome,72.63733917964223
91.65,27.46,0.08,Headphones,2022,Q4,Oct,Fri,2,Norway,Credit Card,Electronics,DHL,London,74.07045668915077
31.3,29.02,0.07,Wall Clock,2021,Q2,Apr,Sat,11,Norway,paypall,Apparel,DHL,London,73.24342222176111
42.93,21.75,0.39,Office Chair,2022,Q2,Jun,Thu,4,United Kingdom,paypall,Furniture,FedEx,Amsterdam,73.1137872491047
34.38,6.81,0.14,Wireless Mouse,2020,Q3,Aug,Mon,22,Australia,Credit Card,Accessories,DHL,Paris,72.24508516989097
93.91,15.25,0.18,Blue Pen,2021,Q4,Dec,Wed,8,Australia,paypall,Furniture,DHL,London,73.75590651568201
81.29,10.48,0.5,Notebook,2022,Q3,Aug,Wed,22,Netherlands,paypall,Furniture,FedEx,Berlin,74.24014701079234
83.5,28.11,0.26,Office Chair,2020,Q2,May,Sun,0,Germany,paypall,Furniture,UPS,Paris,73.28777917783592
98.78,10.44,0.18,T-shirt,2020,Q1,Feb,Sat,4,United States,Bank Transfer,Furniture,DHL,Berlin,75.00655466251888
7.86,19.88,0.01,Wireless Mouse,2020,Q2,May,Fri,8,United Kingdom,Bank Transfer,Stationery,Royal Mail,London,74.05544027966226
41.95,18.3,0.03,Notebook,2022,Q4,Nov,Wed,22,United Kingdom,Credit Card,Electronics,FedEx,Paris,74.78177708702519
73.96,28.23,0.47,Notebook,2020,Q1,Mar,Sat,2,France,paypall,Apparel,FedEx,Amsterdam,74.02458025677619
28.67,20.04,0.01,Wireless Mouse,2022,Q1,Jan,Wed,2,United States,Credit Card,Stationery,FedEx,Berlin,74.38550748561323
86.02,19.95,0.37,T-shirt,2021,Q2,Apr,Tue,15,Sweden,Credit Card,Electronics,UPS,Rome,74.09832707662784
23.34,20.79,0.46,Wall Clock,2021,Q4,Nov,Mon,2,Netherlands,Bank Transfer,Stationery,FedEx,Amsterdam,73.8309769126373
19.76,22.41,0.38,Desk Lamp,2020,Q2,May,Sat,11,Italy,paypall,Apparel,DHL,Berlin,74.34023165545531
85.31,20.19,0.23,Wireless Mouse,2020,Q1,Feb,Sun,5,Australia,paypall,Stationery,FedEx,London,72.49800037177809
47.0,26.52,0.12,Office Chair,2020,Q1,Mar,Sat,0,Netherlands,Bank Transfer,Accessories,Royal Mail,London,73.62266017927384
90.38,21.24,0.34,Blue Pen,2022,Q4,Oct,Sun,11,United States,Credit Card,Electronics,DHL,Rome,75.40137390638102
56.16,27.04,0.13,White Mug,2021,Q1,Jan,Sat,10,Italy,paypall,Electronics,FedEx,Paris,73.30050143758379
65.57,7.11,0.27,Wireless Mouse,2022,Q1,Feb,Tue,14,Australia,Bank Transfer,Accessories,UPS,Amsterdam,74.15362433887731
28.43,6.02,0.41,Blue Pen,2020,Q3,Sep,Wed,5,Spain,Bank Transfer,Accessories,Royal Mail,Paris,72.93064414878518
6.74,22.11,0.03,USB Cable,2022,Q4,Oct,Sat,5,Sweden,Credit Card,Accessories,Royal Mail,Amsterdam,72.63304421234743
65.38,8.63,0.37,T-shirt,2022,Q4,Dec,Sun,11,Portugal,Credit Card,Stationery,FedEx,Amsterdam,73.8989839800635
21.78,8.14,0.3,Desk Lamp,2022,Q1,Mar,Mon,15,Belgium,Credit Card,Furniture,UPS,Amsterdam,73.69886275735473
96.3,27.0,0.49,T-shirt,2021,Q1,Mar,Wed,15,Netherlands,paypall,Electronics,FedEx,Paris,73.48753442151394
87.36,21.64,0.01,T-shirt,2022,Q1,Feb,Mon,23,Norway,Credit Card,Stationery,FedEx,Amsterdam,73.44553561225453
48.56,28.69,0.3,Office Chair,2020,Q4,Dec,Thu,16,Italy,Bank Transfer,Apparel,FedEx,London,73.40840705408009
86.97,28.94,0.03,Backpack,2022,Q3,Aug,Thu,13,United States,paypall,Apparel,UPS,Rome,73.73997464299269
49.78,8.76,0.48,Notebook,2020,Q1,Feb,Fri,17,Spain,paypall,Apparel,UPS,London,73.83089260289795
84.3,7.48,0.36,Desk Lamp,2022,Q4,Nov,Fri,20,Sweden,Bank Transfer,Furniture,Royal Mail,Paris,73.54141244623372
91.99,26.91,0.3,Wall Clock,2022,Q4,Nov,Sat,23,Sweden,Credit Card,Accessories,Royal Mail,London,73.44316992133312
68.2,16.03,0.39,Backpack,2022,Q4,Oct,Tue,5,France,paypall,Furniture,DHL,Rome,72.41090511270201
70.03,17.22,0.26,Blue Pen,2022,Q1,Jan,Fri,7,Portugal,Bank Transfer,Stationery,Royal Mail,Rome,72.63508117969253
68.33,22.07,0.47,Blue Pen,2022,Q1,Feb,Mon,11,United States,Credit Card,Electronics,DHL,Amsterdam,73.00476730446577
71.41,23.24,0.39,Headphones,2021,Q1,Mar,Sat,21,Belgium,paypall,Accessories,DHL,Rome,74.25496192621868
70.76,24.18,0.35,USB Cable,2022,Q3,Jul,Fri,7,Netherlands,Bank Transfer,Accessories,UPS,Berlin,68.23822884791173
48.42,15.9,0.31,USB Cable,2020,Q1,Feb,Sun,18,Australia,Bank Transfer,Stationery,UPS,Rome,74.52257424691616
78.23,23.76,0.26,Blue Pen,2020,Q4,Oct,Thu,7,Italy,paypall,Electronics,Royal Mail,Paris,73.72296797133588
13.48,28.8,0.2,Notebook,2021,Q3,Jul,Tue,4,United States,Credit Card,Electronics,DHL,London,74.2290513702119
35.5,17.88,0.29,USB Cable,2020,Q2,May,Thu,18,Italy,Bank Transfer,Electronics,FedEx,Amsterdam,68.21504471845738
92.02,29.0,0.03,Blue Pen,2020,Q4,Oct,Mon,21,Spain,Credit Card,Stationery,UPS,London,74.06745631973399
88.17,19.29,0.38,Headphones,2020,Q3,Jul,Fri,21,Netherlands,paypall,Stationery,FedEx,Rome,73.63920143279265
39.84,16.83,0.12,Backpack,2020,Q1,Feb,Tue,3,United Kingdom,paypall,Furniture,FedEx,Rome,67.31400200085912
47.73,11.37,0.42,Wireless Mouse,2021,Q3,Sep,Wed,7,Italy,Bank Transfer,Furniture,UPS,Amsterdam,57.60505204773629
37.76,14.68,0.08,Headphones,2020,Q2,Apr,Fri,21,Belgium,Credit Card,Furniture,DHL,Berlin,73.28384859462679
61.57,13.75,0.0,Notebook,2021,Q2,May,Fri,1,Australia,paypall,Accessories,DHL,Paris,73.8704732872348
91.07,20.37,0.15,Blue Pen,2022,Q3,Aug,Sun,6,Netherlands,paypall,Stationery,DHL,London,73.5354493205618
68.03,15.0,0.31,T-shirt,2021,Q2,Apr,Fri,19,United Kingdom,paypall,Furniture,UPS,Amsterdam,73.22102582639361
72.15,12.66,0.34,USB Cable,2022,Q2,Jun,Tue,12,Norway,Credit Card,Accessories,DHL,Amsterdam,73.01418230526151
19.06,6.36,0.12,Backpack,2021,Q3,Aug,Wed,20,Belgium,paypall,Accessories,UPS,Paris,72.35307659805497
66.04,8.63,0.18,Wall Clock,2021,Q1,Jan,Fri,10,United Kingdom,Credit Card,Accessories,Royal Mail,Berlin,73.92840620155803
9.33,22.36,0.48,USB Cable,2020,Q2,May,Fri,1,Australia,Credit Card,Apparel,DHL,Amsterdam,73.00483818311994
28.54,24.64,0.07,White Mug,2021,Q3,Aug,Sat,18,Sweden,Bank Transfer,Furniture,DHL,London,74.53403229660263
55.44,24.64,0.39,Wall Clock,2020,Q2,May,Wed,10,France,paypall,Stationery,Royal Mail,Amsterdam,75.23348329005519
97.12,21.49,0.17,Desk Lamp,2022,Q2,May,Wed,14,United Kingdom,Bank Transfer,Apparel,Royal Mail,London,73.77663307646765
28.65,6.63,0.15,Desk Lamp,2022,Q4,Oct,Wed,17,United Kingdom,Credit Card,Electronics,Royal Mail,Paris,73.35370091915196
79.67,17.38,0.05,Headphones,2020,Q3,Sep,Sat,21,Germany,Bank Transfer,Furniture,Royal Mail,Rome,71.02987150151505
51.53,6.07,0.34,Notebook,2022,Q3,Aug,Sat,7,Portugal,paypall,Electronics,UPS,Paris,72.94820806480456
99.65,14.31,0.33,Wall Clock,2022,Q4,Nov,Wed,21,Portugal,Bank Transfer,Apparel,FedEx,Amsterdam,74.68472921110467
83.6,22.68,0.04,Backpack,2021,Q1,Jan,Sat,20,Italy,Credit Card,Stationery,Royal Mail,Rome,73.29743928021016
98.49,11.47,0.25,Office Chair,2020,Q4,Nov,Fri,14,Germany,paypall,Furniture,DHL,Rome,73.7232575780815
-71.57,17.512863414147464,0.38,White Mug,2021,Q4,Nov,Thu,6,Germany,Credit Card,Furniture,Royal Mail,Amsterdam,25.91184447582767
54.55,13.11,0.04,Backpack,2021,Q2,Apr,Sat,21,Italy,Credit Card,Accessories,Royal Mail,Paris,73.7407018522219
7.12,15.22,0.11,Office Chair,2021,Q2,May,Sat,12,Norway,Bank Transfer,Stationery,UPS,London,74.41895134089229
32.24,17.512863414147464,0.46,USB Cable,2020,Q4,Oct,Sun,3,Portugal,Bank Transfer,Electronics,DHL,Amsterdam,34.08790334817952
47.1,25.86,0.34,Desk Lamp,2020,Q4,Oct,Fri,14,Australia,paypall,Stationery,DHL,Amsterdam,72.86425521632147
2.68,20.22,0.12,Office Chair,2020,Q3,Aug,Tue,23,Belgium,paypall,Furniture,Royal Mail,Amsterdam,73.54954370163696
51.87,15.14,0.39,Headphones,2020,Q3,Jul,Wed,0,Sweden,Bank Transfer,Apparel,Royal Mail,Berlin,74.28706819483332
5.42,20.75,0.14,Backpack,2021,Q4,Dec,Wed,20,Spain,Bank Transfer,Apparel,Royal Mail,London,73.78010530584706
41.19,29.89,0.42,Office Chair,2022,Q3,Aug,Wed,22,United Kingdom,Bank Transfer,Accessories,Royal Mail,Paris,73.79338343547734
15.06,13.63,0.14,Wall Clock,2020,Q4,Oct,Thu,17,United Kingdom,Bank Transfer,Apparel,DHL,Paris,73.0472768640514
83.26,17.49,0.01,Wireless Mouse,2021,Q4,Nov,Wed,23,France,Credit Card,Furniture,FedEx,Paris,73.16418939694769
77.47,18.46,0.2,Wireless Mouse,2022,Q4,Nov,Wed,11,Australia,Bank Transfer,Apparel,UPS,Paris,74.4052986741666
39.75,14.04,0.23,Wireless Mouse,2020,Q1,Jan,Tue,4,Australia,Credit Card,Electronics,FedEx,Berlin,73.6887934366596
39.71,17.89,0.27,T-shirt,2022,Q1,Mar,Wed,3,Belgium,paypall,Apparel,DHL,Rome,74.45832671922986
11.48,13.9,0.04,Office Chair,2020,Q1,Feb,Mon,17,France,paypall,Electronics,Royal Mail,Rome,74.5754971845228
52.17,25.86,0.0,Wall Clock,2020,Q4,Dec,Sat,2,Australia,paypall,Electronics,DHL,Amsterdam,72.75300627904222
90.0,7.12,0.19,Desk Lamp,2021,Q1,Feb,Tue,16,United States,Credit Card,Furniture,UPS,London,73.80009430349706
60.24,11.7,0.36,Desk Lamp,2022,Q4,Dec,Wed,17,Italy,paypall,Apparel,FedEx,London,74.76031007056577
25.46,24.16,0.05,Desk Lamp,2021,Q1,Feb,Fri,7,Spain,Credit Card,Electronics,FedEx,Rome,74.2366574943817
92.04,17.512863414147464,0.12,Headphones,2020,Q3,Aug,Sun,16,France,Credit Card,Furniture,DHL,Amsterdam,32.777059122110344
-69.97,17.512863414147464,1.014823083,Backpack,2021,Q3,Jul,Fri,8,Portugal,Bank Transfer,Furniture,UPS,Amsterdam,23.36890377324577
81.36,29.97,0.34,Wireless Mouse,2021,Q2,Apr,Mon,22,Belgium,Bank Transfer,Accessories,DHL,Paris,74.49178429906729
68.59,10.56,0.46,USB Cable,2020,Q1,Feb,Thu,12,Belgium,Bank Transfer,Electronics,DHL,Amsterdam,57.90981029560319
94.69,20.68,0.41,Desk Lamp,2021,Q3,Sep,Tue,20,Netherlands,paypall,Accessories,Royal Mail,Paris,74.71712007118366
76.79,26.08,0.26,Office Chair,2022,Q4,Oct,Sun,13,Belgium,paypall,Electronics,UPS,Amsterdam,73.07504640647625
97.48,10.23,0.06,Notebook,2022,Q1,Jan,Tue,20,Italy,paypall,Accessories,Royal Mail,Rome,74.38527448289116
40.02,9.32,0.3,T-shirt,2022,Q3,Aug,Thu,4,Sweden,Bank Transfer,Stationery,FedEx,London,74.26424781339048
30.02,7.43,0.47,Office Chair,2022,Q4,Nov,Sun,6,Spain,Bank Transfer,Apparel,FedEx,London,73.08802405646358
11.18,12.03,0.1,White Mug,2021,Q4,Nov,Tue,21,Spain,Credit Card,Furniture,Royal Mail,Rome,74.25066610472591
59.38,19.1,0.47,Wall Clock,2021,Q1,Mar,Sun,15,France,Credit Card,Apparel,DHL,Berlin,73.50791227838037
29.62,11.35,0.19,Wall Clock,2022,Q1,Feb,Sat,9,Germany,Bank Transfer,Furniture,UPS,London,75.0495190579786
9.22,15.78,0.4,Backpack,2022,Q4,Nov,Sat,7,Germany,paypall,Electronics,DHL,Berlin,71.65433129645274
81.14,23.74,0.19,Wireless Mouse,2022,Q4,Dec,Wed,21,United States,Credit Card,Furniture,UPS,London,73.8985463916253
75.85,20.96,0.23,Office Chair,2022,Q3,Sep,Thu,13,France,Bank Transfer,Apparel,DHL,Berlin,73.7615510620629
99.34,9.99,0.06,Headphones,2020,Q3,Aug,Sun,21,France,Bank Transfer,Accessories,FedEx,Amsterdam,72.86518921995496
94.12,14.22,0.46,Desk Lamp,2021,Q4,Oct,Thu,17,Portugal,paypall,Apparel,DHL,Berlin,73.76939642481683
3.62,27.9,0.07,Wall Clock,2021,Q4,Nov,Fri,20,Spain,Credit Card,Stationery,Royal Mail,Berlin,74.32954481500984
17.5,24.81,0.22,T-shirt,2022,Q4,Nov,Tue,1,France,paypall,Stationery,DHL,Rome,73.14914819833413
33.5,14.45,0.36,Blue Pen,2021,Q2,Apr,Fri,15,Sweden,Credit Card,Electronics,DHL,London,73.5520633720251
57.67,7.81,0.25,Backpack,2022,Q4,Dec,Sun,4,Spain,paypall,Accessories,UPS,London,73.48792397742073
16.55,26.87,0.44,T-shirt,2021,Q3,Jul,Tue,19,Sweden,Bank Transfer,Apparel,FedEx,London,69.79220269296735
32.12,6.32,0.23,Blue Pen,2022,Q4,Nov,Sun,7,Australia,Credit Card,Apparel,Royal Mail,Rome,74.33589118418281
28.43,19.89,0.35,USB Cable,2021,Q2,Jun,Thu,4,United Kingdom,Bank Transfer,Apparel,Royal Mail,Amsterdam,61.12901240243559
54.46,10.05,0.46,T-shirt,2022,Q2,Jun,Wed,19,Belgium,paypall,Furniture,FedEx,Paris,74.53338473839588
-99.86,17.512863414147464,0.29,USB Cable,2021,Q3,Jul,Sat,10,Netherlands,paypall,Accessories,Royal Mail,Amsterdam,24.776272925566595
64.98,12.05,0.44,White Mug,2020,Q4,Nov,Sat,1,Sweden,paypall,Accessories,Royal Mail,Paris,65.49605289668123
61.12,13.57,0.22,USB Cable,2020,Q4,Dec,Fri,11,Italy,paypall,Stationery,Royal Mail,Berlin,73.49647604737459
89.41,28.08,0.23,Notebook,2022,Q2,Apr,Fri,17,Netherlands,paypall,Accessories,DHL,Paris,72.449369452327
13.06,14.1,0.44,Desk Lamp,2022,Q3,Aug,Mon,19,United Kingdom,paypall,Furniture,Royal Mail,Amsterdam,73.53820212533178
37.21,14.14,0.37,White Mug,2020,Q3,Jul,Sat,7,Portugal,Credit Card,Stationery,UPS,Amsterdam,73.76115819046211
22.17,12.91,0.36,Blue Pen,2022,Q2,May,Mon,0,France,paypall,Stationery,UPS,Paris,74.69394708206684
79.32,26.12,0.17,Blue Pen,2021,Q1,Feb,Sat,1,United States,paypall,Accessories,UPS,London,74.25344178099762
63.32,25.5,0.49,Desk Lamp,2022,Q3,Sep,Mon,19,Netherlands,Credit Card,Electronics,UPS,Rome,74.50272082976372
22.27,9.13,0.33,Notebook,2021,Q3,Aug,Sat,19,Spain,Credit Card,Accessories,Royal Mail,Paris,73.82722501316493
58.38,18.02,0.43,Backpack,2022,Q1,Mar,Thu,1,Portugal,Bank Transfer,Furniture,UPS,London,74.06035154419824
99.7,8.31,0.02,Backpack,2020,Q1,Mar,Thu,22,United States,Bank Transfer,Stationery,FedEx,Paris,74.08142882034237
33.03,28.33,0.02,USB Cable,2021,Q1,Mar,Sat,18,Australia,Bank Transfer,Apparel,FedEx,London,74.06598797371393
96.16,6.98,0.27,Headphones,2022,Q3,Aug,Tue,21,Netherlands,paypall,Stationery,DHL,Rome,73.34730480414126
1.57,24.22,0.42,Wall Clock,2021,Q3,Jul,Sun,21,Norway,Credit Card,Stationery,FedEx,London,74.85465835762645
38.03,19.21,0.37,T-shirt,2022,Q3,Aug,Tue,15,Italy,Bank Transfer,Furniture,UPS,Rome,73.73379706359007
93.81,5.2,0.15,USB Cable,2022,Q2,May,Thu,11,Sweden,paypall,Apparel,FedEx,Paris,73.58509262443123
30.55,25.23,0.32,Wall Clock,2021,Q1,Jan,Thu,7,Sweden,Credit Card,Furniture,FedEx,Rome,74.7581696742628
34.71,28.18,0.31,Headphones,2022,Q1,Jan,Mon,10,United Kingdom,paypall,Apparel,UPS,Berlin,73.9397276645019
60.52,6.48,0.18,White Mug,2021,Q4,Dec,Sun,23,Portugal,Credit Card,Stationery,FedEx,Amsterdam,74.10917655202357
23.02,10.7,0.08,White Mug,2022,Q3,Jul,Mon,13,Portugal,Credit Card,Accessories,Royal Mail,Rome,74.62784120022245
35.08,27.67,0.09,Office Chair,2020,Q1,Feb,Fri,11,France,paypall,Apparel,UPS,Rome,73.84673909989723
99.01,20.75,0.48,Wall Clock,2020,Q1,Mar,Fri,14,Australia,Bank Transfer,Electronics,DHL,London,73.78652735135203
91.56,12.21,0.44,Headphones,2022,Q3,Aug,Sat,8,United Kingdom,Credit Card,Apparel,DHL,Berlin,72.62161760378662
8.39,9.04,0.44,USB Cable,2021,Q2,May,Tue,8,France,paypall,Furniture,UPS,Amsterdam,73.58341788249759
76.11,5.74,0.04,Headphones,2022,Q3,Sep,Thu,8,Germany,paypall,Apparel,FedEx,London,72.19082434255286
